instname,housed_under,college,school,department,program_area,program_level,cip_program,website_inst,website_program,website_catalog,course_titles
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Software Product Design and Development I
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Software Product Design II
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Decision Environments for Software Product Development
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Analysis of Algorithms
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Computer Graphics
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Artificial Intelligence
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Big Data Analytics
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Advanced Computer Science Topics
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Independent Study
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Advanced Analysis of Algorithms
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Real-Time and Embedded Systems
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Advanced Machine Learning
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Geographic Data Base Systems
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Fundamentals of Blockchain Technology
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Statistical Pattern Recognition
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Structural Pattern Recognition
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Cryptography and Information Theory
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Computational Geometry
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Advanced Data Base Management
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Empirical Software Engineering
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Distributed Computing and Algorithms
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Automated Deduction
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Expert System Construction
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Genetic Algorithms and Neural Networks
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Scheduling
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Advanced Big Data Analytics
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Computational Environmetrics
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Topics in Advanced Computer Science
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Research Seminar
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Directed Research
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Dissertation Proposal
University of Nevada-Las Vegas,Computing,Howard R. Hughes College of Engineering,N/A,Department of Computer Science,Computer Science,PhD,11.0701,https://www.unlv.edu/,https://www.unlv.edu/degree/phd-computer-science,https://catalog.unlv.edu/content.php?filter%5B27%5D=CS&filter%5B29%5D=&filter%5Bkeyword%5D=&filter%5B32%5D=1&filter%5Bcpage%5D=1&cur_cat_oid=44&expand=&navoid=12862&search_database=Filter&filter%5Bexact_match%5D=1#acalog_template_course_filter,Dissertation Research
New Mexico Highlands University,Computing,College of Arts and Sciences,N/A,Department of Computer Science,Media Arts and Computer Science,Master of Arts or Science (Joint Program),11.0701,https://www.nmhu.edu/,https://www.nmhu.edu/catalog/graduate-catalog-2022-2023/#CMS,https://www.nmhu.edu/catalog/catalog-graduate/catalog-graduate-computerscience/#MAArtsSciences,Computer Programming for Educators
New Mexico Highlands University,Computing,College of Arts and Sciences,N/A,Department of Computer Science,Media Arts and Computer Science,Master of Arts or Science (Joint Program),11.0701,https://www.nmhu.edu/,https://www.nmhu.edu/catalog/graduate-catalog-2022-2023/#CMS,https://www.nmhu.edu/catalog/catalog-graduate/catalog-graduate-computerscience/#MAArtsSciences,Scripting Languages
New Mexico Highlands University,Computing,College of Arts and Sciences,N/A,Department of Computer Science,Media Arts and Computer Science,Master of Arts or Science (Joint Program),11.0701,https://www.nmhu.edu/,https://www.nmhu.edu/catalog/graduate-catalog-2022-2023/#CMS,https://www.nmhu.edu/catalog/catalog-graduate/catalog-graduate-computerscience/#MAArtsSciences,The C++ Programming Language
New Mexico Highlands University,Computing,College of Arts and Sciences,N/A,Department of Computer Science,Media Arts and Computer Science,Master of Arts or Science (Joint Program),11.0701,https://www.nmhu.edu/,https://www.nmhu.edu/catalog/graduate-catalog-2022-2023/#CMS,https://www.nmhu.edu/catalog/catalog-graduate/catalog-graduate-computerscience/#MAArtsSciences,JAVA Programming
New Mexico Highlands University,Computing,College of Arts and Sciences,N/A,Department of Computer Science,Media Arts and Computer Science,Master of Arts or Science (Joint Program),11.0701,https://www.nmhu.edu/,https://www.nmhu.edu/catalog/graduate-catalog-2022-2023/#CMS,https://www.nmhu.edu/catalog/catalog-graduate/catalog-graduate-computerscience/#MAArtsSciences,Advanced Computer Programming with Data Structures
